route_id,source_path,category,market_key,question_or_title,condition_id_sample,token_id_sample,keyword_hits
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3397,NBA: Will the Jazz beat the Thunder by more than 12.5 points in their 24th November matchup?,,,nba
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3402,NBA: Will the Nets beat the Pistons by more than 11.5 points in their October 31st matchup?,,,nba
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3405,"MLB: Who will win New York Mets v. Chicago Cubs, scheduled for July 14, 8:05 PM ET?",,,mlb
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3407,"Will Coinbase’s NFT marketplace be live by February 1st, 2022?",,,nba
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,politics,3411,"Will Joe Biden be President of the USA on October 30, 2021?",,,president
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,crypto,3412,Will the floor price of Bored Apes be above 100 ETH on May 25?,,,eth
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3415,"Will Coinbase support Polygon USDC deposits & withdrawals by June 30, 2022?",,,nba
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3420,NFL: Will the sum of points in Cowboys v. Saints be an even or an odd number?,,,nfl
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3423,NBA: Will the Warriors beat the Pistons by more than 7.5 points in their November 19th matchup?,,,nba
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3424,NBA: Will the Heat beat the Wizards by more than 6.5 points in their December 28 matchup?,,,nba
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,macro,3427,Will inflation be 0.4% or more from August to September?,,,inflation;nfl
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3428,NFL: Will the Dolphins beat the Saints by more than 1.5 points in their December 27 matchup?,,,nfl
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3430,NBA: Will the Nuggets beat the Spurs by more than 1.5 points in their December 9 matchup?,,,nba
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3431,NBA: Will the Bulls beat the Raptors by more than 8.5 points in their December 22 matchup?,,,nba
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,politics,3432,Who will win the 2022 South Korean presidential election?,,,election;president
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3433,NBA: Will the Bucks beat the Knicks by more than 4.5 points in their November 5th matchup?,,,nba
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3435,NFL: Will the Steelers beat the Bears by more than 7.5 points on November 8th?,,,nfl
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,crypto,3436,Will Loomdart make it to the final table of the CryptOG Charity Poker Tournament?,,,crypto
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,corporate,3438,Will the National Anthem at the Superbowl LVI be longer than 100 seconds?,,,sec
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3439,UEFA Champions League: Will there be 3 or more goals in the Liverpool v. Atletico game on November 3?,,,champions
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,politics,3440,Will Nina Turner win the Democratic Nomination in the OH-11 special election?,,,election
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3441,"NHL: Who will win Avalanche vs. Blues, scheduled for May 19, 9:30 PM ET?",,,nhl
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3446,NFL: Will the Chiefs beat the Giants by more than 10.5 points in their November 1st matchup?,,,nfl
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3447,Will the Warriors or the Grizzlies win their NBA play-in tournament matchup?,,,nba
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3448,"NBA: Who will win Mavericks vs. Warriors, scheduled for May 24, 9:00 PM ET?",,,nba
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,crypto,3449,"Will $ETH be above $1,800 on June 3?",,,eth
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,crypto,3450,Which cryptocurrency will perform better in November 2021: Bitcoin or Ethereum?,,,bitcoin;ethereum;crypto;eth
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,macro,3451,Will year-to-year inflation in the European Union be 4.3% or more in October?,,,inflation;nfl
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3453,2022 Wimbledon Championships: Who will win Djokovic vs. Norrie?,,,champions
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3458,NBA: Will the sum of points in Spurs v. Pelicans be greater than 219.5?,,,nba
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,crypto,3459,Will the floor price of goblintown.wtf be above 5 ETH on June 13?,,,eth
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,crypto,3460,"What will the ETH floor price of Loot (for Adventurers) be on September 21, 2021?",,,eth
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,macro,3462,"Will the price of a barrel of crude oil be $120 or more on June 9, 2022?",,,oil
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,corporate,3463,Will Squid Game remain the #1 Netflix show in the US throughout the ‘second week’ of October?,,,sec
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,politics,3464,Will Sergei Shoigu remain Minister of Defense of Russia through July 2022?,,,minister
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3466,NBA: Will the Pacers beat the Wizards by more than 5.5 points in their December 6 matchup?,,,nba
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3469,"MLB: Who will win Boston Red Sox vs. Tampa Bay Rays, scheduled for July 11, 7:10 PM ET?",,,mlb
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3470,NBA: Will the Nets beat the Celtics by more than 1.5 points in their 24th November matchup?,,,nba
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3472,Will the Bucks or the Heat win their Round 1 NBA Playoff Series?,,,nba
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3474,NBA: Will the Pacers beat the Hornets by more than 2.5 points in their December 29 matchup?,,,nba
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,fda_biotech,3481,NFL: Will the Buccaneers beat the Giants by more than 10.5 points in their November 22 matchup?,,,fda;nfl
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3482,Who will win UFC 268: Gaethje vs Chandler?,,,ufc;eth
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3483,NFL: Will the Cowboys beat the Giants by more than 10.5 points in their December 19 matchup?,,,nfl
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,macro,3485,Will weekly jobless claims exceed 400K for the week ending on July 31?,,,unemployment
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,crypto,3487,Will the Ethereum ($ETH) Market Cap be above $520 billion on December 9?,,,ethereum;eth
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,macro,3489,Will inflation be 0.4% or more from April to May?,,,inflation;nfl
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,crypto,3491,Will the floor price of CryptoPunks be above 75 ETH on February 11th?,,,crypto;eth
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3492,NFL: Will the Cardinals beat the Seahawks by more than 2.5 points in their November 21st matchup?,,,nfl
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,macro,3493,"Will the price of a barrel of crude oil be $120 or more on June 17, 2022?",,,oil
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3498,NBA: Will the Pacers beat the Lakers by more than 1.5 points in their 24th November matchup?,,,nba
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,macro,3499,"Will the Canadian ""Emergencies Act"" be revoked by March 7, 2022?",,,fed
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,crypto,3500,Will the floor price of Bored Apes be above 90 ETH on June 30?,,,eth
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3502,NBA: Will the Knicks beat the Spurs by more than 2.5 points in their December 7 matchup?,,,nba
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3503,Will Brian Armstrong remain CEO of Coinbase through August?,,,nba
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3504,NBA: Will the Bulls beat the Hornets by more than 5.5 points in their November 29th matchup?,,,nba
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,politics,3506,Which party will control the U.S. Senate after the 2022 election?,,,election;senate;party
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,politics,3508,Will Volodymyr Zelenskyy be President of Ukraine on June 30?,,,president
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3511,NHL: Will the Panthers beat the Kings by more than 1.5 goals in their December 16 matchup?,,,nhl
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3512,NBA: Who will win the Heat v. Mavericks game on November 2nd?,,,nba
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3515,UFC 271: Will Adesanya KO/TKO/RTD Whittaker?,,,ufc
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,crypto,3516,Will Rookiexbt or Loomdart win the Amir Khan Crypto Fight Night?,,,crypto
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3517,NBA: Will the Wizards beat the Thunder by more than 7.5 points in their November 26th matchup?,,,nba
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,fda_biotech,3518,Will the FDA approve any COVID-19 vaccination for children under 12 by October 15?,,,fda;pdufa
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3519,NBA: Will the Grizzlies beat the Timberwolves by more than 5.5 points in their November 8th matchup?,,,nba
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3523,Who will win UFC 263: Maia vs. Muhammad?,,,ufc
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,crypto,3524,"Will $ETH hit $1,000 or $2,000 first?",,,eth
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3528,NFL: Will the Jets beat the Jaguars by more than 1.5 points in their December 26 matchup?,,,nfl
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,crypto,3531,Will Sequoia Capital's Youtube memo sell for more than 25 ETH?,,,eth
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3532,World Chess Championship 2021: Will Ian Nepomniachtchi win a game?,,,champions
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,politics,3534,"Will Donald Trump be President of the USA on July 31, 2021?",,,president
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3535,NBA: Will the Clippers beat the Mavericks by more than 5.5 points in their November 23rd matchup?,,,nba
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,politics,3537,Will 21 US States administer at least one COVID-19 vaccine dose to 70% of adults by July 5?,,,minister
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3538,Will PSG or Bayern win the second leg of their Champions League quarter-final draw?,,,champions;sec
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,crypto,3540,What will the ETH floor price of Chain Runners be on December 2?,,,eth
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,crypto,3542,What will the price of $ETH be on August 11?,,,eth
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3543,NBA: Will the Jazz beat the Spurs by more than 11.5 points in their December 17 matchup?,,,nba
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3544,Chess: Will Magnus Carlsen win the 2021 FIDE World Blitz Championship?,,,champions
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3545,2022 NBA Draft: Will Jabari Smith Jr. be the #1 Pick?,,,nba
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3546,Will Liverpool or Real Madrid win the second leg of their Champions League quarter-final draw?,,,champions;sec
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,crypto,3547,"Will Ethereum be above $3000 on March 9, 2022?",,,ethereum;eth
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,crypto,3550,Will the floor price of Ryder Ripps BAYC (RR/BAYC) be above 1 ETH on June 30?,,,eth
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3554,Will Kawhi Leonard Sign with the Clippers for the NBA 2021-22 season on or before October 1?,,,nba
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,macro,3555,Will annual inflation in the European Union be 7.8% or more in March?,,,inflation;nfl
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3557,"MLB: Who will win Chicago Cubs vs. Cincinnati Reds, scheduled for May 24, 6:41 PM ET?",,,mlb
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3560,NBA: Will the Clippers beat the Thunder by more than 10.5 points in their November 1st matchup?,,,nba
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,macro,3566,Will the highest corporate tax rate be raised above 21% in 2022?,,,fed
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,macro,3569,"Will Hunter Biden be federally indicted by January 6, 2023?",,,fed
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,crypto,3571,"Will $ETH be above $1,100 on June 24?",,,eth
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3574,NBA: Who will win the Grizzlies v. Nuggets game on November 1st?,,,nba
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3575,NBA: Will the Suns beat the Celtics by more than 5.5 points in their December 10 matchup?,,,nba
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3576,NFL: Will the Cowboys beat the Cardinals by more than 5.5 points in their January 2 matchup?,,,nfl
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3580,NFL: Will the Broncos beat the Bengals by more than 2.5 points in their December 19 matchup?,,,nfl
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3582,NBA: Will the Bucks beat the Pelicans by more than 3.5 points in their December 17 matchup?,,,nba
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3588,NBA: Will the Timberwolves beat the Cavaliers by more than 1.5 points in their December 10 matchup?,,,nba
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3590,"2022 NBA Playoffs, Round 2: Who will win Heat vs. 76ers?",,,nba
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,crypto,3592,"Will $ETH (Ethereum) be above $4,000 on December 23, 12pm ET?",,,ethereum;eth
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3593,NFL: Will the Colts beat the Patriots by more than 2.5 points in their December 18 matchup?,,,nfl
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3594,NBA: Will the 76ers beat the Trail Blazers by more than 5.5 points in their November 1st matchup?,,,nba
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,crypto,3597,"Will $ETH be above $1,000 on July 8?",,,eth
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,fda_biotech,3599,Will Miso Robotics expand its restaurant partnerships in 2021?,,,fda
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,crypto,3600,Will the floor price of Bored Apes be above 135 ETH on May 5?,,,eth
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,macro,3605,Will weekly jobless claims exceed 720K for the week ending on April 10?,,,unemployment
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3606,Will the Panthers beat the Steelers by more than 3.5 points in their NFL preseason matchup?,,,nfl
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,politics,3607,"Will Clubhouse officially announce they’ve been acquired before June 1st, 2021?",,,house
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3610,NBA: Will the 76ers beat the Bulls by more than 2.5 points in their November 3rd matchup?,,,nba
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3611,"MLB: Who will win Yankees vs. Red Sox, scheduled for April 10 (7:08 PM ET)?",,,mlb
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,macro,3614,Will “The Suicide Squad” gross more than $37.5M domestically on opening weekend?,,,fed
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,politics,3616,Which party will win the U.S. Senate special election in Georgia? (Loeffler - R vs Warnock - D),,,election;senate;party
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3617,"MLB: Who will win Milwaukee Brewers vs. St. Louis Cardinals, scheduled for May 28, 2:16 PM ET?",,,mlb
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,politics,3618,Will Gay Marriage pass the U.S. Senate?,,,senate
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3623,NFL: Will the sum of points in Cowboys v. Saints be more than 47.5?,,,nfl
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,crypto,3625,What will the price of $ETH be on June 22?,,,eth
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,crypto,3626,Will the floor price of Bored Apes be under 69 ETH on 4/20/2022?,,,eth
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3628,NFL: Will the Bills beat the Jets by more than 12.5 points in their November 14th matchup?,,,nfl
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,politics,3630,Will President Biden say “Trump” during his August 20 speech?,,,president
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3632,NFL: Will the Ravens beat the Dolphins by more than 7.5 points in their November 11th matchup?,,,nfl
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,politics,3638,"Will 1 billion doses of a COVID-19 vaccine have been administered globally by April 26, 2021?",,,minister
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,macro,3640,NBA: Will the Jazz beat the Pacers by more than 9.5 points in their November 11th matchup?,,,fed;nba
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3642,NFL: Will the Dolphins beat the Saints by more than 2.5 points in their December 27 matchup?,,,nfl
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3644,NBA: Will the Pacers beat the Mavericks by more than 1.5 points in their December 10 matchup?,,,nba
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,crypto,3646,Will Joe Biden's FiveThirtyEight approval rating be 41.5% or higher on April 30?,,,eth
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,crypto,3650,Will the floor price of Bored Apes be above 100 ETH on July 18?,,,eth
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3652,"MLB: Who will win Dodgers vs. Cardinals, scheduled for July 13, 7:45 PM ET?",,,mlb
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,macro,3653,"Will the price of a barrel of crude oil be $100 or more on July 22, 2022?",,,oil
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3657,Who will win UFC 267: Yan vs Sandhagen?,,,ufc
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,fda_biotech,3661,Will Chelsea or Porto advance to the semi-final of the Champions League?,,,fda;champions
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3662,"MLB: Who will win San Francisco Giants v. Los Angeles Dodgers, scheduled for July 22, 10:10 PM ET?",,,mlb
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3665,"MLB: Who will win Atlanta Braves v. Philadelphia Phillies, scheduled for July 25, 7:05 PM ET?",,,mlb
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3670,Will there be another NFL Scorigami in November 2021?,,,nfl
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,politics,3671,Will Boris Johnson remain Prime Minister of the United Kingdom through August?,,,minister
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,crypto,3675,Will the floor price of CryptoPunks be above 100 ETH on October 1?,,,crypto;eth
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,crypto,3677,Which cryptocurrency will have higher market cap on November 4th: $DOGE or $SHIB?,,,crypto
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,crypto,3680,Will CryptoPunks flip Bored Ape Yacht Club (BAYC) by August 1?,,,crypto
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,macro,3681,"Will ‘BlockFi Yield’ become available to US citizens by June 30, 2022?",,,yield
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3682,Will the Hornets or the Pacers win their NBA play-in tournament matchup?,,,nba
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3686,NBA: Will the Wizards beat the Cavaliers by more than 3.5 points in their December 3 matchup?,,,nba
PM_ALL_POLYMARKET_CONTRACT_PNL,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,sports,3687,NBA: Will the Wizards beat the Raptors by more than 3.5 points in their November 3rd matchup?,,,nba
