event_id,resolved_family,independence_cluster_id,title,slug,semantic_end_utc,asof_state,jurisdiction,primary_source_route,linked_asset,linked_asset_mapping_state,linked_asset_mapping_basis,revelation_state,revelation_precision,public_revelation_utc,safe_cutoff_utc,revelation_source_type,revelation_source_url,revelation_response_sha256,resolution_state,resolution_source_type,resolution_source_url,resolution_response_sha256,resolution_ambiguous,asset_data_state,asset_data_first_date,asset_data_last_date,asset_data_rows,asset_data_response_sha256,mandatory_account_gated_dependency,mandatory_field_state,adjudication_notes
64603,EARNINGS_EPS,502e8220a554cbb91cefa852,Will Roblox (RBLX) beat quarterly earnings?,rblx-quarterly-earnings-gaap-eps-10-30-2025-neg0pt51,2025-10-30T13:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,RBLX,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
387357,EARNINGS_EPS,fd04e58ccedd6446abfcee28,Will SoFi Technologies (SOFI) beat quarterly earnings?,sofi-quarterly-earnings-gaap-eps-04-29-2026-0pt12,2026-04-29T13:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,SOFI,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
196877,EARNINGS_EPS,18a2cd644d4c54da9e96a806,Will Chegg (CHGG) beat quarterly earnings?,chgg-quarterly-earnings-nongaap-eps-02-09-2026-neg0pt1,2026-02-09T22:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,CHGG,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
146144,EARNINGS_EPS,efa051b5899da6e9df659f14,Will Bank First (BFC) beat quarterly earnings?,bfc-quarterly-earnings-gaap-eps-01-20-2026-1pt8,2026-01-20T22:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,BFC,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
212240,EARNINGS_EPS,3302ed21862205879814cef0,Will Eventbrite (EB) beat quarterly earnings?,eb-quarterly-earnings-gaap-eps-02-26-2026-neg0pt01,2026-02-26T22:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,EB,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
100629,EARNINGS_EPS,dd239cf690f1416bdb5d4aa4,Will Lululemon (LULU) beat quarterly earnings?,lulu-quarterly-earnings-gaap-eps-12-11-2025-2pt21,2025-12-11T22:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,LULU,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
410685,EARNINGS_EPS,369e6e7d6d23ab566f1bc3fe,Will Cloudflare (NET) beat quarterly earnings?,net-quarterly-earnings-nongaap-eps-05-07-2026-0pt23,2026-05-07T21:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,NET,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
410637,EARNINGS_EPS,5f23d7f8b54c6129eb1ae195,Will CVS Health (CVS) beat quarterly earnings?,cvs-quarterly-earnings-nongaap-eps-05-06-2026-2pt21,2026-05-06T13:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,CVS,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
53154,EARNINGS_EPS,34c8b517323fa93a6319ba3b,Will Helen of Troy (HELE) beat quarterly earnings?,hele-quarterly-earnings-nongaap-eps-2025-10-09-0pt52,2025-10-09T00:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,HELE,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
63166,EARNINGS_EPS,ec84b675893397739ec93365,Will PayPal Holdings (PYPL) beat quarterly earnings?,pypl-quarterly-earnings-nongaap-eps-10-28-2025-1pt21,2025-10-28T13:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,PYPL,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
196890,EARNINGS_EPS,e86fb889e2f7a96f969c1449,Will Goodyear Tire & Rubber (GT) beat quarterly earnings?,gt-quarterly-earnings-nongaap-eps-02-12-2026-0pt49,2026-02-12T22:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,GT,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
652149,EARNINGS_EPS,8a1e8980892b172ef85e6d7e,Will Wells Fargo (WFC) beat quarterly earnings?,wfc-quarterly-earnings-gaap-eps-07-14-2026-1pt71,2026-07-14T13:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,WFC,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
199306,EARNINGS_EPS,b255e3cb08cf26a73d81942f,Will Texas Roadhouse (TXRH) beat quarterly earnings?,txrh-quarterly-earnings-gaap-eps-02-19-2026-1pt49,2026-02-19T22:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,TXRH,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
69824,EARNINGS_EPS,1857fd9d787b4ebd6d5a6e4c,Will USA Rare Earth (USAR) beat quarterly earnings?,usar-quarterly-earnings-nongaap-eps-11-06-2025-neg0pt07,2025-11-06T22:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,USAR,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
50332,EARNINGS_EPS,22947e9630f47d419a8ed1e4,Will Tesla (TSLA) beat quarterly earnings?,tsla-quarterly-earnings-nongaap-eps-2025-10-22-0pt5,2025-10-22T00:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,TSLA,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
62698,EARNINGS_EPS,3845f2571d9399236f73c3bf,Will Piper Sandler Companies (PIPR) beat quarterly earnings?,pipr-quarterly-earnings-nongaap-eps-10-28-2025-3pt27,2025-10-28T13:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,PIPR,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
56589,EARNINGS_EPS,79e3ab835465efc63cecffeb,Will International Business Machines (IBM) beat quarterly earnings?,ibm-quarterly-earnings-nongaap-eps-10-22-2025-2pt44,2025-10-22T21:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,IBM,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
74801,EARNINGS_EPS,307f160f39faeba08220c721,Will Theravance Biopharma (TBPH) beat quarterly earnings?,tbph-quarterly-earnings-gaap-eps-11-10-2025-neg0pt13,2025-11-10T22:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,TBPH,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
87916,EARNINGS_EPS,9b8c44248d914b4ea7881f40,Will Academy Sports and Outdoors (ASO) beat quarterly earnings?,aso-quarterly-earnings-nongaap-eps-12-09-2025-1pt06,2025-12-09T14:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,ASO,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
90064,EARNINGS_EPS,9922f07526615e3eb0d4cbd8,Will General Mills (GIS) beat quarterly earnings?,gis-quarterly-earnings-nongaap-eps-12-17-2025-1pt02,2025-12-17T14:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,GIS,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
206325,EARNINGS_EPS,39a6af4593c54c77bc6538cb,Will Intuit (INTU) beat quarterly earnings?,intu-quarterly-earnings-nongaap-eps-02-26-2026-3pt68,2026-02-26T22:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,INTU,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
410664,EARNINGS_EPS,5c616c3332608dfc4aaee399,Will Teleflex (TFX) beat quarterly earnings?,tfx-quarterly-earnings-nongaap-eps-05-07-2026-1pt22,2026-05-07T13:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,TFX,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
715597,EARNINGS_EPS,047e35b3986ffe0712f11d31,Will Hilton Grand Vacations (HGV) beat quarterly earnings?,hgv-quarterly-earnings-nongaap-eps-07-30-2026-1pt01,2026-07-30T13:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,HGV,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
387361,EARNINGS_EPS,7da20c574a2e960dc1972a6d,Will Microsoft (MSFT) beat quarterly earnings?,msft-quarterly-earnings-gaap-eps-04-29-2026-4pt05,2026-04-29T21:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,MSFT,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
401604,EARNINGS_EPS,1627371f65ffcb4b00f485ca,Will Moderna (MRNA) beat quarterly earnings?,mrna-quarterly-earnings-gaap-eps-05-01-2026-neg2pt67,2026-05-01T13:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,MRNA,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
69065,EARNINGS_EPS,ec19d177c70e877e4f4cb119,Will DraftKings (DKNG) beat quarterly earnings?,dkng-quarterly-earnings-nongaap-eps-11-06-2025-neg0pt25,2025-11-06T22:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,DKNG,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
148035,EARNINGS_EPS,b7969c23f062ce17a321c7af,Will Unity Bancorp (UNTY) beat quarterly earnings?,unty-quarterly-earnings-gaap-eps-01-21-2026-1pt36,2026-01-21T14:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,UNTY,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
387366,EARNINGS_EPS,f0a5659a682482b9ea03afb4,Will Garmin (GRMN) beat quarterly earnings?,grmn-quarterly-earnings-nongaap-eps-04-29-2026-1pt84,2026-04-29T13:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,GRMN,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
63149,EARNINGS_EPS,5e811e6e9d323c50540b5afc,Will Invesco (IVZ) beat quarterly earnings?,ivz-quarterly-earnings-nongaap-eps-10-28-2025-0pt44,2025-10-28T13:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,IVZ,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
311428,EARNINGS_EPS,13660002f4ce246c1bafc825,Will WD-40 (WDFC) beat quarterly earnings?,wdfc-quarterly-earnings-gaap-eps-04-09-2026-1pt43,2026-04-09T21:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,WDFC,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
184516,EARNINGS_EPS,c111b2ef8322ffe62f5c2aa2,Will ConocoPhillips (COP) beat quarterly earnings?,cop-quarterly-earnings-nongaap-eps-02-05-2026-1pt11,2026-02-05T14:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,COP,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
67841,EARNINGS_EPS,78d08461c7a7aea8c1507e27,Will HubSpot (HUBS) beat quarterly earnings?,hubs-quarterly-earnings-nongaap-eps-11-05-2025-2pt59,2025-11-05T22:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,HUBS,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
60671,EARNINGS_EPS,f671714c1899a60c3466cc6e,Will Intel (INTC) beat quarterly earnings?,intc-quarterly-earnings-nongaap-eps-10-23-2025-0,2025-10-23T21:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,INTC,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
74815,EARNINGS_EPS,0539305e7d4360763c212e98,Will Rumble (RUM) beat quarterly earnings?,rum-quarterly-earnings-gaap-eps-11-12-2025-neg0pt06,2025-11-12T22:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,RUM,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
686502,EARNINGS_EPS,3039ac2900a61ea68ac1e184,Will Capital One (COF) beat quarterly earnings?,cof-quarterly-earnings-nongaap-eps-07-21-2026-4pt75,2026-07-21T21:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,COF,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
56568,EARNINGS_EPS,5792e551805da7d282dfc7c5,Will Texas Instruments (TXN) beat quarterly earnings?,txn-quarterly-earnings-gaap-eps-10-21-2025-1pt49,2025-10-21T21:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,TXN,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
708189,EARNINGS_EPS,ca01b83458e701d345a9111e,Will Etsy (ETSY) beat quarterly earnings?,etsy-quarterly-earnings-gaap-eps-07-29-2026-0pt72,2026-07-29T13:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,ETSY,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
741368,EARNINGS_EPS,8cecee5cf616bae33bcc4e20,Will Amplitude (AMPL) beat quarterly earnings?,ampl-quarterly-earnings-nongaap-eps-08-05-2026-neg0pt01,2026-08-05T21:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,AMPL,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
62706,EARNINGS_EPS,4148cd97d074f952944394b0,Will IMAX (IMAX) beat quarterly earnings?,imax-quarterly-earnings-nongaap-eps-10-23-2025-0pt39,2025-10-23T13:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,IMAX,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
56575,EARNINGS_EPS,c1fae6707690ad387dfc7b6e,Will Moody's (MCO) beat quarterly earnings?,mco-quarterly-earnings-nongaap-eps-10-22-2025-3pt52,2025-10-22T13:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,MCO,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
380014,EARNINGS_EPS,4c31882e7aeb9d00b4295c9f,Will Lockheed Martin (LMT) beat quarterly earnings?,lmt-quarterly-earnings-gaap-eps-04-23-2026-6pt68,2026-04-23T13:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,LMT,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
410631,EARNINGS_EPS,7a748c492426b762a975baed,Will Dupont (DD) beat quarterly earnings?,dd-quarterly-earnings-nongaap-eps-05-05-2026-0pt49,2026-05-05T13:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,DD,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
74838,EARNINGS_EPS,d099a769624ddd0d5d03a7e8,Will Bitcoin Depot (BTM) beat quarterly earnings?,btm-quarterly-earnings-gaap-eps-11-13-2025-0pt1,2025-11-13T14:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,BTM,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
582058,EARNINGS_EPS,62f5c3ea28af78e1ea4e6793,Will General Mills (GIS) beat quarterly earnings?,gis-quarterly-earnings-nongaap-eps-06-23-2026-0pt8,2026-06-23T21:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,GIS,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
741386,EARNINGS_EPS,72e116a292cf6d67c55ad50c,Will Kraft Heinz (KHC) beat quarterly earnings?,khc-quarterly-earnings-nongaap-eps-08-05-2026-0pt53,2026-08-05T13:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,KHC,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
201445,EARNINGS_EPS,76f8b3108ea5fc350292b728,Will Fidelity National Financial (FNF) beat quarterly earnings?,fnf-quarterly-earnings-nongaap-eps-02-19-2026-1pt5,2026-02-19T22:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,FNF,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
192722,EARNINGS_EPS,983b0918f3519182c14fed80,Will Hyatt Hotels (H) beat quarterly earnings?,h-quarterly-earnings-nongaap-eps-02-12-2026-0pt39,2026-02-12T14:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,H,PASS,FROZEN_V2_1_STRUCTURAL_ROUTE,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
652072,FDA_FINAL_PDUFA_DECISION,adb43ec981518b070de283ea,FDA approves Daiichi Sankyo & AstraZeneca's Enhertu?,fda-approves-daiichi-sankyo-astrazeneca-enhertu-07-07-2026,2026-07-07T00:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
400491,FDA_FINAL_PDUFA_DECISION,f982a2fcd1d47e3a3f22a064,FDA approves Merck's Doravirine/Islatravir?,fda-approves-mercks-doravirineislatravir,2026-04-28T00:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
400550,FDA_FINAL_PDUFA_DECISION,3f437921a604930d750e648f,FDA approves AstraZeneca's Truqap (capivasertib)?,fda-approves-astrazenecas-truqap-capivasertib,2026-04-30T00:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
556094,FDA_FINAL_PDUFA_DECISION,f2fc6e64d38010858d48834b,FDA approves Ionis' Olezarsen?,fda-approves-ionis-olezarsen-06-30-2026,2026-06-30T00:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
3518,FDA_FINAL_PDUFA_DECISION,e93fb5a5abc06b6b920134a4,Will the FDA approve any COVID-19 vaccination for children under 12 by October 15? ,will-the-fda-approve-any-covid-19-vaccination-for-children-under-12-by-october-15,2021-10-15T00:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
652107,FDA_FINAL_PDUFA_DECISION,87380ebf42a9237220bae945,FDA approves Celcuity's Gedatolisib?,fda-approves-celcuitys-gedatolisib-07-17-2026,2026-07-17T00:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
556064,FDA_FINAL_PDUFA_DECISION,75d1677e94676a3f9a2cc59c,FDA approves Arcutis' Zoryve cream?,fda-approves-arcutis-zoryve-cream-06-29-2026,2026-06-29T00:00:00Z,DUE_ASOF,FDA_US_REGULATORY_PROCESS,FDA_AND_ISSUER_PRIMARY,,PENDING_PRIMARY_SPONSOR_MAPPING,,PENDING_PRIMARY_REVIEW,,,,,,,PENDING_PRIMARY_REVIEW,,,,false,PENDING_AVAILABILITY_PROBE,,,,,false,PASS,
